Name:,Test Input,
Type:,Fitts's Law Simulation ,
Hand:,right,
Gain:,3,
,
Total Time,Cube Number,Time for Cube,,Number of Collisions,Time Colliding,Distance,,Player X,Player Y,Player Z,,Cube X,Cube Y, Cube Z,,
8.356474,4,0.7445589,,0,0,26.3974,,1.206708,75.67088,139.8284,,0,100,150,,
8.367626,4,0.755711,,0,0,26.40894,,1.10306,76.3108,138.3795,,0,100,150,,
8.378704,4,0.7667891,,0,0,26.59017,,0.9503403,76.85823,136.9389,,0,100,150,,
8.38978,4,0.7778642,,0,0,26.93874,,0.7181727,77.27176,135.5568,,0,100,150,,
8.400923,4,0.7890062,,0,0,27.40085,,0.4665124,77.58894,134.2414,,0,100,150,,
8.412004,4,0.8000898,,0,0,27.89308,,0.2146151,77.9008,132.9823,,0,100,150,,
8.423096,4,0.8111804,,0,0,28.38984,,-0.05462854,78.1511,131.8725,,0,100,150,,
8.434225,4,0.8223091,,0,0,28.91744,,-0.3164839,78.37757,130.8013,,0,100,150,,
8.445377,4,0.8334614,,0,0,29.50159,,-0.5627751,78.51316,129.7925,,0,100,150,,
8.456482,4,0.8445672,,0,0,30.08163,,-0.7838273,78.64433,128.8287,,0,100,150,,
8.467623,4,0.8557066,,0,0,30.67391,,-0.9530755,78.73972,127.9097,,0,100,150,,
8.478697,4,0.8667809,,0,0,31.30247,,-1.073184,78.82284,126.9735,,0,100,150,,
8.489712,4,0.8777952,,0,0,31.96622,,-1.151878,78.88072,126.0315,,0,100,150,,
8.500996,4,0.8890795,,0,0,32.64376,,-1.196856,78.921,125.103,,0,100,150,,
8.512014,4,0.9000994,,0,0,33.29313,,-1.243348,78.96999,124.2197,,0,100,150,,
8.523142,4,0.9112264,,0,0,33.89801,,-1.240724,79.02794,123.3972,,0,100,150,,
8.534189,4,0.9222739,,0,0,34.48775,,-1.187624,79.12396,122.574,,0,100,150,,
8.545336,4,0.9334201,,0,0,35.06392,,-1.059028,79.26736,121.742,,0,100,150,,
8.556492,4,0.9445763,,0,0,35.6129,,-0.9108192,79.43004,120.9427,,0,100,150,,
8.567659,4,0.9557445,,0,0,36.08441,,-0.7312557,79.66745,120.1984,,0,100,150,,
8.578758,4,0.9668422,,0,0,36.59004,,-0.5332522,79.90323,119.4277,,0,100,150,,
8.589748,4,0.9778322,,0,0,37.12732,,-0.3070904,80.14119,118.6317,,0,100,150,,
8.600971,4,0.9890565,,0,0,37.73058,,-0.09964196,80.34579,117.7929,,0,100,150,,
8.612059,4,1.000144,,0,0,38.37843,,0.07469301,80.52432,116.9304,,0,100,150,,
8.623158,4,1.011241,,0,0,39.08025,,0.2196957,80.67065,116.0354,,0,100,150,,
8.634338,4,1.022423,,0,0,39.79223,,0.3560594,80.78439,115.1567,,0,100,150,,
8.645332,4,1.033417,,0,0,40.46186,,0.4829483,80.91012,114.3278,,0,100,150,,
8.656479,4,1.044564,,0,0,41.11066,,0.6409702,81.00946,113.5441,,0,100,150,,
8.667635,4,1.05572,,0,0,41.70821,,0.7967582,81.0987,112.829,,0,100,150,,
8.678717,4,1.066801,,0,0,42.3145,,0.9370022,81.16608,112.1196,,0,100,150,,
8.689781,4,1.077866,,0,0,42.94295,,1.034256,81.15697,111.4258,,0,100,150,,
8.700962,4,1.089047,,0,0,43.62332,,1.069229,81.09786,110.6991,,0,100,150,,
8.712017,4,1.100101,,0,0,44.3224,,1.063217,81.02008,109.9612,,0,100,150,,
8.723125,4,1.11121,,0,0,44.98464,,0.9824633,80.91314,109.2772,,0,100,150,,
8.734221,4,1.122305,,0,0,45.5778,,0.8718426,80.82446,108.6615,,0,100,150,,
8.745457,4,1.133542,,0,0,46.08451,,0.728402,80.75356,108.1332,,0,100,150,,
8.756489,4,1.144572,,0,0,46.5359,,0.5998996,80.69859,107.6599,,0,100,150,,
8.767551,4,1.155635,,0,0,46.83634,,0.4802634,80.72268,107.3175,,0,100,150,,
8.778692,4,1.166776,,0,0,47.04528,,0.4023477,80.81418,107.0465,,0,100,150,,
8.789745,4,1.17783,,0,0,47.03293,,0.3977916,81.06472,106.9489,,0,100,150,,
8.801001,4,1.189084,,0,0,46.84691,,0.4542466,81.46922,106.9763,,0,100,150,,
8.812103,4,1.200187,,0,0,46.64547,,0.5283006,81.88174,107.0204,,0,100,150,,
8.823086,4,1.21117,,0,0,46.35058,,0.5894055,82.342,107.1488,,0,100,150,,
8.834251,4,1.222336,,0,0,46.03913,,0.5991871,82.7915,107.3021,,0,100,150,,
8.845505,4,1.233589,,0,0,45.62473,,0.5622555,83.26258,107.5599,,0,100,150,,
8.856527,4,1.244612,,0,0,45.12909,,0.4894357,83.77227,107.8923,,0,100,150,,
8.867579,4,1.255663,,0,0,44.40318,,0.3534056,84.34485,108.4496,,0,100,150,,
8.878742,4,1.266827,,0,0,43.36676,,0.1723037,85.07368,109.2833,,0,100,150,,
8.889843,4,1.277927,,0,0,41.73076,,-0.09216311,86.11862,110.6458,,0,100,150,,
8.901047,4,1.289132,,0,0,39.70293,,-0.3024584,87.37367,112.3595,,0,100,150,,
8.91217,4,1.300256,,0,0,37.6108,,-0.4424195,88.65115,114.145,,0,100,150,,
8.923174,4,1.311258,,0,0,35.33395,,-0.4937149,90.00377,116.1131,,0,100,150,,
8.934246,4,1.32233,,0,0,33.06845,,-0.532145,91.31767,118.0961,,0,100,150,,
8.945395,4,1.333479,,0,0,30.65546,,-0.5958075,92.6427,120.2465,,0,100,150,,
8.95649,4,1.344573,,0,0,28.26627,,-0.6894917,93.91829,122.4044,,0,100,150,,
8.967594,4,1.355678,,0,0,25.91529,,-0.792192,95.09644,124.5652,,0,100,150,,
8.978725,4,1.366811,,0,0,23.63271,,-0.8898826,96.21775,126.6889,,0,100,150,,
8.989773,4,1.377857,,0,0,21.38524,,-0.9774184,97.26144,128.8134,,0,100,150,,
9.00095,4,1.389034,,0,0,19.17431,,-1.043913,98.24623,130.9346,,0,100,150,,
9.012054,4,1.400139,,0,0,17.02193,,-1.097828,99.18076,133.0333,,0,100,150,,
9.023127,4,1.41121,,0,0,14.99575,,-1.064288,100.0113,135.0421,,0,100,150,,
9.034241,4,1.422325,,0,0,13.10978,,-0.9694835,100.7983,136.9505,,0,100,150,,
9.045465,4,1.43355,,1,0.01122498,11.38443,,-0.7932855,101.5091,138.744,,0,100,150,,
9.05649,4,1.444574,,1,0.02224857,9.831692,,-0.5800025,102.1532,140.4245,,0,100,150,,
9.067579,4,1.455663,,1,0.03333799,8.527163,,-0.3632763,102.6913,141.9168,,0,100,150,,
9.0788,4,1.466886,,1,0.04456028,7.40279,,-0.2107618,103.0951,143.2786,,0,100,150,,
9.091305,4,1.479388,,1,0.05706307,6.402055,,-0.1335724,103.4315,144.5969,,0,100,150,,
9.100985,4,1.489068,,1,0.06674302,5.532859,,-0.08543207,103.7628,145.9446,,0,100,150,,
9.111877,4,1.499962,,1,0.07763667,4.900475,,-0.03189652,104.0695,147.2699,,0,100,150,,
9.122978,4,1.511063,,1,0.08873779,4.571884,,0.06357221,104.3619,148.6319,,0,100,150,,
9.134031,4,1.522116,,1,0.09979088,4.659004,,0.2209103,104.6538,149.9911,,0,100,150,,
9.14517,4,1.533255,,1,0.11093,5.094899,,0.5118404,104.9079,151.2685,,0,100,150,,
9.156321,4,1.544405,,1,0.1220799,5.749156,,0.8374544,105.1393,152.4371,,0,100,150,,
9.167456,4,1.55554,,1,0.1332152,6.362881,,1.153746,105.2521,153.4016,,0,100,150,,
9.178568,4,1.566653,,1,0.144328,6.957202,,1.395567,105.3073,154.2764,,0,100,150,,
9.18969,4,1.577774,,1,0.1554491,7.396033,,1.525458,105.2451,154.9863,,0,100,150,,
9.200859,4,1.588943,,1,0.1666175,7.718402,,1.568884,105.1102,155.5676,,0,100,150,,
9.211946,4,1.600031,,1,0.1777057,8.004107,,1.598123,104.96,156.0754,,0,100,150,,
9.223104,4,1.61119,,1,0.1888644,8.184227,,1.610849,104.7637,156.4571,,0,100,150,,
9.234192,4,1.622276,,1,0.1999507,8.376924,,1.669425,104.5824,156.8108,,0,100,150,,
9.245375,4,1.633459,,1,0.2111339,8.472904,,1.77625,104.4023,157.0182,,0,100,150,,
9.256479,4,1.644564,,1,0.222239,8.518347,,1.894891,104.2264,157.149,,0,100,150,,
9.267513,4,1.655599,,1,0.2332733,8.46052,,2.01862,104.0243,157.1631,,0,100,150,,
9.278627,4,1.666712,,1,0.2443864,8.380385,,2.097415,103.8403,157.1473,,0,100,150,,
9.289766,4,1.67785,,1,0.2555251,8.2057,,2.11114,103.6246,157.0526,,0,100,150,,
9.300941,4,1.689025,,1,0.2667001,7.96011,,2.046854,103.3779,156.9111,,0,100,150,,
9.311979,4,1.700065,,1,0.2777393,7.679762,,1.942822,103.097,156.7537,,0,100,150,,
9.323084,4,1.711168,,1,0.2888428,7.433383,,1.76506,102.8981,156.6137,,0,100,150,,
9.334183,5,0.01109868,,0,0,78.38778,,1.626437,102.6402,156.3981,,40,50,200,,
9.34543,5,0.02234682,,0,0,78.43808,,1.534941,102.4061,156.1073,,40,50,200,,
9.356419,5,0.03333433,,0,0,78.49992,,1.491565,102.242,155.8399,,40,50,200,,
9.367579,5,0.04449519,,0,0,78.57008,,1.52077,102.1447,155.5755,,40,50,200,,
9.378672,5,0.05558778,,0,0,78.63303,,1.560536,102.0424,155.3106,,40,50,200,,
9.389771,5,0.06668695,,0,0,78.69608,,1.618472,101.9499,155.0429,,40,50,200,,
9.400953,5,0.07786975,,0,0,78.76164,,1.689954,101.8555,154.759,,40,50,200,,
9.412096,5,0.08901329,,0,0,78.82706,,1.759303,101.7543,154.4715,,40,50,200,,
9.42308,5,0.09999641,,0,0,78.88914,,1.839481,101.651,154.1803,,40,50,200,,
9.434223,5,0.1111395,,0,0,78.95358,,1.880353,101.5614,153.935,,40,50,200,,
9.445347,5,0.1222638,,0,0,79.09602,,1.826347,101.5514,153.7247,,40,50,200,,
9.456488,5,0.1334039,,0,0,79.0473,,1.92423,101.3116,153.4615,,40,50,200,,
9.467615,5,0.1445318,,0,0,79.06158,,2.035472,101.2024,153.2266,,40,50,200,,
9.47876,5,0.1556766,,0,0,79.02725,,2.159599,101.0402,153.0073,,40,50,200,,
9.489784,5,0.1667012,,0,0,78.90774,,2.29618,100.8256,152.866,,40,50,200,,
9.500977,5,0.1778937,,0,0,78.74753,,2.383436,100.6409,152.8655,,40,50,200,,
9.51207,5,0.1889853,,0,0,78.57986,,2.461681,100.466,152.8953,,40,50,200,,
9.523188,5,0.2001045,,0,0,78.04284,,2.757052,99.89972,152.9504,,40,50,200,,
9.534208,5,0.2111247,,0,0,77.53436,,3.014799,99.45875,153.1225,,40,50,200,,
9.54545,5,0.2223675,,0,0,76.80683,,3.390422,98.8857,153.4252,,40,50,200,,
9.556568,5,0.2334854,,0,0,75.94327,,3.849195,98.27638,153.8493,,40,50,200,,
9.567591,5,0.2445078,,0,0,74.80879,,4.46799,97.60506,154.5293,,40,50,200,,
9.578762,5,0.2556798,,0,0,73.54247,,5.193169,96.89494,155.3027,,40,50,200,,
9.58976,5,0.2666761,,0,0,72.01634,,6.105099,96.06752,156.2362,,40,50,200,,
9.600899,5,0.2778155,,0,0,70.31643,,7.125679,95.13924,157.2668,,40,50,200,,
9.612122,5,0.2890371,,0,0,68.56436,,8.183809,94.17764,158.321,,40,50,200,,
9.623089,5,0.3000041,,0,0,66.61325,,9.332523,93.02843,159.4367,,40,50,200,,
9.634228,5,0.3111447,,0,0,64.63132,,10.46518,91.78793,160.52,,40,50,200,,
9.645348,5,0.3222626,,0,0,62.56264,,11.59018,90.35992,161.5547,,40,50,200,,
9.65649,5,0.3334052,,0,0,60.4996,,12.65125,88.82832,162.5219,,40,50,200,,
9.667603,5,0.3445202,,0,0,58.43684,,13.65956,87.11194,163.3428,,40,50,200,,
9.678722,5,0.3556404,,0,0,56.42602,,14.62503,85.32391,164.0524,,40,50,200,,
9.689762,5,0.3666793,,0,0,54.43942,,15.59428,83.39572,164.606,,40,50,200,,
9.70105,5,0.3779677,,0,0,52.48018,,16.64975,81.42171,165.0484,,40,50,200,,
9.712044,5,0.3889596,,0,0,50.55932,,17.77427,79.46295,165.4429,,40,50,200,,
9.723091,5,0.4000088,,0,0,48.72649,,18.96298,77.54697,165.7527,,40,50,200,,
9.734276,5,0.4111911,,0,0,47.00842,,20.104,75.67015,166.0149,,40,50,200,,
9.745426,5,0.4223441,,0,0,45.47163,,21.11463,73.7699,166.1473,,40,50,200,,
9.756542,5,0.4334604,,0,0,44.10258,,21.97935,71.85007,166.1937,,40,50,200,,
9.767643,5,0.4445591,,0,0,42.96819,,22.66934,69.94586,166.1167,,40,50,200,,
9.778778,5,0.4556938,,0,0,41.96202,,23.26163,68.0879,166.0373,,40,50,200,,
9.789837,5,0.4667545,,0,0,41.08541,,23.82681,66.33111,165.9451,,40,50,200,,
9.800903,5,0.4778191,,0,0,40.47973,,24.28621,64.81162,165.7611,,40,50,200,,
9.812061,5,0.4889792,,0,0,39.925,,24.79767,63.16557,165.51,,40,50,200,,
9.823139,5,0.5000569,,0,0,39.53004,,25.292,61.58757,165.1858,,40,50,200,,
9.834316,5,0.5112324,,0,0,39.22863,,25.77669,60.06443,164.8533,,40,50,200,,
9.845367,5,0.5222848,,0,0,39.07996,,26.21241,58.66903,164.4754,,40,50,200,,
9.856556,5,0.5334742,,0,0,39.03755,,26.62197,57.35128,164.0707,,40,50,200,,
9.867687,5,0.5446019,,0,0,39.10335,,26.96595,56.13754,163.6473,,40,50,200,,
9.878746,5,0.555664,,0,0,39.17837,,27.27425,55.03194,163.2892,,40,50,200,,
9.889893,5,0.566811,,0,0,39.24848,,27.58361,53.97765,162.9803,,40,50,200,,
9.900955,5,0.5778736,,0,0,39.33377,,27.88568,53.01523,162.6999,,40,50,200,,
9.912052,5,0.5889693,,0,0,39.4563,,28.19304,52.07222,162.4088,,40,50,200,,
9.923191,5,0.6001063,,0,0,39.61434,,28.48649,51.2011,162.1147,,40,50,200,,
9.934288,5,0.6112052,,0,0,39.8485,,28.75974,50.36837,161.7714,,40,50,200,,
9.945423,5,0.6223383,,0,0,40.14841,,29.01123,49.57171,161.3871,,40,50,200,,
9.956482,5,0.633399,,0,0,40.50702,,29.19824,48.80778,160.978,,40,50,200,,
9.96769,5,0.6446064,,0,0,40.8683,,29.3158,48.05555,160.601,,40,50,200,,
9.978806,5,0.6557214,,0,0,41.14822,,29.38969,47.31903,160.3338,,40,50,200,,
9.989788,5,0.6667038,,0,0,41.37946,,29.41641,46.60641,160.1411,,40,50,200,,
10.00108,5,0.6780009,,0,0,41.55399,,29.38283,45.95024,160.0299,,40,50,200,,
10.01201,5,0.6889306,,0,0,41.70439,,29.36866,45.33224,159.9445,,40,50,200,,
10.02314,5,0.7000552,,0,0,41.7729,,29.39359,44.81483,159.9301,,40,50,200,,
10.03426,5,0.711176,,0,0,41.80029,,29.47045,44.3385,159.9458,,40,50,200,,
10.04547,5,0.7223896,,0,0,41.77801,,29.60408,43.9733,159.9874,,40,50,200,,
10.05656,5,0.7334763,,0,0,41.76674,,29.73376,43.65563,160.0148,,40,50,200,,
10.06765,5,0.7445619,,0,0,41.71561,,29.86377,43.40823,160.0751,,40,50,200,,
10.07872,5,0.7556369,,0,0,41.6236,,29.96645,43.18161,160.1834,,40,50,200,,
10.08978,5,0.7666958,,0,0,41.45015,,30.05056,42.99828,160.3755,,40,50,200,,
10.1011,5,0.7780149,,0,0,41.19405,,30.17279,42.83905,160.6414,,40,50,200,,
10.11203,5,0.7889436,,0,0,40.82988,,30.35275,42.69583,161.0044,,40,50,200,,
10.1232,5,0.8001181,,0,0,40.25191,,30.64002,42.63771,161.55,,40,50,200,,
10.13433,5,0.8112478,,0,0,39.59693,,31.00536,42.6392,162.1472,,40,50,200,,
10.14543,5,0.822347,,0,0,38.89157,,31.43941,42.68039,162.7751,,40,50,200,,
10.15654,5,0.8334549,,0,0,38.12067,,31.8913,42.73895,163.4663,,40,50,200,,
10.16751,5,0.8444297,,0,0,37.30335,,32.29902,42.78699,164.22,,40,50,200,,
10.17872,5,0.8556345,,0,0,36.34481,,32.66151,42.83552,165.1322,,40,50,200,,
10.18972,5,0.8666405,,0,0,35.3043,,32.99351,42.87744,166.1389,,40,50,200,,
10.2009,5,0.8778179,,0,0,34.15545,,33.30481,42.92429,167.2631,,40,50,200,,
10.21202,5,0.8889385,,0,0,32.98579,,33.60088,42.98011,168.4115,,40,50,200,,
10.22318,5,0.9000947,,0,0,31.78638,,33.8997,43.05316,169.5878,,40,50,200,,
10.23425,5,0.9111695,,0,0,30.50297,,34.18335,43.14843,170.8512,,40,50,200,,
10.24543,5,0.9223447,,0,0,29.22815,,34.42629,43.24157,172.1156,,40,50,200,,
10.25647,5,0.9333871,,0,0,27.957,,34.63477,43.34271,173.3826,,40,50,200,,
10.26759,5,0.9445048,,0,0,26.66941,,34.78939,43.45469,174.6768,,40,50,200,,
10.27868,5,0.9555957,,0,0,25.38775,,34.92482,43.55367,175.9745,,40,50,200,,
10.28978,5,0.9666939,,0,0,24.09859,,35.02354,43.67489,177.285,,40,50,200,,
10.30088,5,0.9777962,,0,0,22.82367,,35.12759,43.81099,178.5786,,40,50,200,,
10.31197,5,0.9888895,,0,0,21.51822,,35.22789,43.95378,179.9076,,40,50,200,,
10.3231,5,1.000018,,0,0,20.23096,,35.30674,44.08578,181.2307,,40,50,200,,
10.33422,5,1.011142,,0,0,19.0036,,35.37584,44.21125,182.5002,,40,50,200,,
10.34541,5,1.022321,,1,0.01117865,17.88239,,35.41156,44.3204,183.6761,,40,50,200,,
10.3564,5,1.03331,,1,0.02216787,16.80783,,35.43382,44.42467,184.8155,,40,50,200,,
10.36759,5,1.044508,,1,0.03336579,15.78145,,35.41788,44.49764,185.9365,,40,50,200,,
10.37878,5,1.0557,,1,0.0445576,14.81034,,35.38683,44.55216,187.0236,,40,50,200,,
10.38978,5,1.066694,,1,0.0555517,13.91382,,35.36525,44.5858,188.0501,,40,50,200,,
10.40098,5,1.077893,,1,0.06675108,13.17447,,35.33233,44.58495,188.934,,40,50,200,,
10.41199,5,1.088906,,1,0.07776321,12.50676,,35.3047,44.57407,189.7563,,40,50,200,,
10.42307,5,1.099981,,1,0.08883849,11.94497,,35.26208,44.52667,190.4986,,40,50,200,,
10.43422,5,1.111135,,1,0.09999301,11.45261,,35.21801,44.46063,191.1903,,40,50,200,,
10.44544,5,1.122358,,1,0.1112158,11.11307,,35.15485,44.35923,191.7413,,40,50,200,,
10.45639,5,1.133309,,1,0.1221665,10.82029,,35.12384,44.27047,192.2235,,40,50,200,,
10.46761,5,1.144529,,1,0.1333866,10.57547,,35.14159,44.17491,192.6308,,40,50,200,,
10.47866,5,1.15558,,1,0.1444375,10.28164,,35.1928,44.10104,193.0859,,40,50,200,,
10.48977,5,1.166687,,1,0.1555447,9.963379,,35.26664,44.02309,193.5859,,40,50,200,,
10.501,5,1.177912,,1,0.1667699,9.645492,,35.34489,43.93079,194.1238,,40,50,200,,
10.51208,5,1.188995,,1,0.177853,9.350093,,35.4214,43.83353,194.6675,,40,50,200,,
10.52329,5,1.200205,,1,0.1890621,9.138104,,35.48013,43.70671,195.1554,,40,50,200,,
10.5343,5,1.211219,,1,0.2000767,9.022442,,35.51667,43.54935,195.5623,,40,50,200,,
10.54541,5,1.222331,,1,0.2111881,9.028371,,35.48181,43.37341,195.8544,,40,50,200,,
10.55655,5,1.23346,,1,0.2223175,9.047281,,35.4359,43.2193,196.1213,,40,50,200,,
10.56764,5,1.24456,,1,0.2334171,9.103709,,35.41127,43.05099,196.3214,,40,50,200,,
10.5787,5,1.255619,,1,0.2444763,9.132687,,35.42317,42.91105,196.5064,,40,50,200,,
10.58989,5,1.266806,,1,0.2556633,9.141339,,35.47456,42.79353,196.6606,,40,50,200,,
10.60099,5,1.277909,,1,0.2667668,9.125126,,35.53387,42.71215,196.8049,,40,50,200,,
10.61207,5,1.28899,,1,0.2778477,9.111757,,35.58622,42.64192,196.9339,,40,50,200,,
10.62314,5,1.300054,,1,0.2889113,9.112123,,35.60192,42.58989,197.0372,,40,50,200,,
10.63425,5,1.311165,,1,0.3000227,9.134374,,35.60069,42.53532,197.1084,,40,50,200,,
10.64547,5,1.322383,,1,0.3112403,9.187859,,35.56802,42.47639,197.1417,,40,50,200,,
10.65652,5,1.333439,,1,0.3222966,9.250006,,35.52483,42.41955,197.1588,,40,50,200,,
10.66759,5,1.344513,,1,0.3333704,9.331617,,35.46672,42.36201,197.1382,,40,50,200,,
10.67878,5,1.3557,,1,0.3445579,9.415356,,35.41498,42.30472,197.1001,,40,50,200,,
10.68982,5,1.366736,,1,0.3555936,9.473104,,35.34635,42.28725,197.068,,40,50,200,,
10.70101,6,0.01118987,,0,0,41.6658,,35.297,42.27829,197.0076,,75,30,200,,
10.71207,6,0.02225174,,0,0,41.67898,,35.2874,42.27793,196.9505,,75,30,200,,
10.72319,6,0.03337115,,0,0,41.63244,,35.35689,42.32515,196.8736,,75,30,200,,
10.73423,6,0.04440767,,0,0,41.56391,,35.455,42.39135,196.8053,,75,30,200,,
10.74541,6,0.05558657,,0,0,41.495,,35.55545,42.47048,196.7674,,75,30,200,,
10.75651,6,0.06668793,,0,0,41.40589,,35.68076,42.55788,196.7221,,75,30,200,,
10.76762,6,0.07780223,,0,0,41.31149,,35.81159,42.63419,196.6407,,75,30,200,,
10.77884,6,0.08901477,,0,0,41.20132,,35.96495,42.71706,196.5229,,75,30,200,,
10.78981,6,0.09998667,,0,0,41.09044,,36.12138,42.80075,196.392,,75,30,200,,
10.80091,6,0.1110946,,0,0,40.98093,,36.27684,42.87905,196.2472,,75,30,200,,
10.81211,6,0.1222964,,0,0,40.89734,,36.39954,42.95007,196.1409,,75,30,200,,
10.82317,6,0.1333449,,0,0,40.90514,,36.43982,43.08813,196.1214,,75,30,200,,
10.83422,6,0.1443975,,0,0,40.82668,,36.51047,43.00202,195.9601,,75,30,200,,
10.84546,6,0.1556417,,0,0,40.79478,,36.55915,43.00665,195.8356,,75,30,200,,
10.8565,6,0.1666788,,0,0,40.77156,,36.59357,42.98733,195.6878,,75,30,200,,
10.86765,6,0.1778318,,0,0,40.74563,,36.61583,42.92414,195.5471,,75,30,200,,
10.87874,6,0.1889234,,0,0,40.76575,,36.58421,42.84713,195.4147,,75,30,200,,
10.88984,6,0.2000248,,0,0,40.78786,,36.53512,42.71608,195.2667,,75,30,200,,
10.90094,6,0.2111184,,0,0,40.78674,,36.50322,42.57046,195.1482,,75,30,200,,
10.91211,6,0.2222887,,0,0,40.80435,,36.42973,42.37364,195.0784,,75,30,200,,
10.92315,6,0.233335,,0,0,40.80487,,36.35632,42.13066,195.0452,,75,30,200,,
10.93432,6,0.2445017,,0,0,40.73157,,36.3543,41.88677,195.073,,75,30,200,,
10.94545,6,0.2556267,,0,0,40.48079,,36.53089,41.66212,195.2233,,75,30,200,,
10.9565,6,0.2666837,,0,0,40.07662,,36.87139,41.45497,195.4035,,75,30,200,,
10.96768,6,0.2778602,,0,0,39.54611,,37.34672,41.26031,195.6034,,75,30,200,,
10.97889,6,0.2890688,,0,0,38.85122,,37.99848,41.07442,195.7974,,75,30,200,,
10.98985,6,0.3000337,,0,0,38.16796,,38.6349,40.86514,195.9601,,75,30,200,,
11.00095,6,0.3111245,,0,0,37.38179,,39.36948,40.6365,196.1621,,75,30,200,,
11.0122,6,0.3223741,,0,0,36.57268,,40.11854,40.39148,196.4137,,75,30,200,,
11.02316,6,0.3333338,,0,0,35.6958,,40.91886,40.0967,196.7254,,75,30,200,,
11.03442,6,0.3445983,,0,0,34.8192,,41.71267,39.77922,197.0509,,75,30,200,,
11.04543,6,0.3556105,,0,0,33.94536,,42.49433,39.42389,197.381,,75,30,200,,
11.05649,6,0.3666697,,0,0,33.10235,,43.24088,39.05556,197.7371,,75,30,200,,
11.06768,6,0.3778642,,0,0,32.24032,,43.99189,38.63868,198.1811,,75,30,200,,
11.07875,6,0.3889265,,0,0,31.32606,,44.79541,38.2041,198.6973,,75,30,200,,
11.08978,6,0.3999547,,0,0,30.33553,,45.67526,37.73175,199.2762,,75,30,200,,
11.10098,6,0.4111607,,0,0,29.23211,,46.67554,37.22784,199.9927,,75,30,200,,
11.11215,6,0.4223301,,0,0,28.12329,,47.71244,36.76233,200.7613,,75,30,200,,
11.12323,6,0.4334149,,0,0,26.9599,,48.83813,36.29877,201.6487,,75,30,200,,
11.13432,6,0.444497,,0,0,25.80669,,49.99442,35.84672,202.5539,,75,30,200,,
11.14551,6,0.4556864,,0,0,24.6382,,51.22095,35.39857,203.5289,,75,30,200,,
11.15659,6,0.466767,,0,0,23.50474,,52.47533,34.95485,204.5345,,75,30,200,,
11.16764,6,0.4778199,,0,0,22.44473,,53.73878,34.50257,205.6083,,75,30,200,,
11.17869,6,0.4888737,,0,0,21.50007,,54.96648,34.03664,206.6796,,75,30,200,,
11.18975,6,0.4999366,,0,0,20.67464,,56.20863,33.58157,207.842,,75,30,200,,
11.20097,6,0.5111459,,0,0,19.96533,,57.51932,33.14434,209.1189,,75,30,200,,
11.21208,6,0.5222639,,0,0,19.40922,,58.92516,32.73526,210.5278,,75,30,200,,
11.22316,6,0.5333399,,0,0,19.09976,,60.4625,32.37589,212.158,,75,30,200,,
11.23429,6,0.5444732,,0,0,19.07661,,62.0193,32.02335,213.832,,75,30,200,,
11.24555,6,0.5557299,,0,0,19.34273,,63.61891,31.71371,215.5459,,75,30,200,,
11.25649,6,0.5666685,,0,0,19.87262,,65.21869,31.40553,217.2416,,75,30,200,,
11.26766,6,0.5778396,,0,0,20.68485,,66.83039,31.0899,218.9719,,75,30,200,,
11.27873,6,0.5889127,,0,0,21.73215,,68.41609,30.78232,220.696,,75,30,200,,
11.28989,6,0.6000659,,0,0,22.94097,,70.00573,30.47042,222.3858,,75,30,200,,
11.30099,6,0.6111756,,0,0,24.2887,,71.58595,30.17292,224.0469,,75,30,200,,
11.31218,6,0.6223599,,0,0,25.72738,,73.17049,29.88072,225.662,,75,30,200,,
11.32315,6,0.6333255,,0,0,27.23672,,74.81936,29.63921,227.2337,,75,30,200,,
11.33429,6,0.644469,,0,0,28.83935,,76.52847,29.43103,228.7932,,75,30,200,,
11.34544,6,0.655616,,0,0,30.51462,,78.28663,29.29961,230.329,,75,30,200,,
11.35654,6,0.6667188,,0,0,32.28335,,80.03423,29.19551,231.8783,,75,30,200,,
11.3677,6,0.6778824,,0,0,34.14386,,81.75235,29.12399,233.4581,,75,30,200,,
11.37873,6,0.688913,,0,0,36.0455,,83.39323,29.03284,235.0414,,75,30,200,,
11.38986,6,0.700039,,0,0,37.93367,,84.89223,28.94702,236.606,,75,30,200,,
11.40113,6,0.7113116,,0,0,39.75305,,86.32234,28.84308,238.089,,75,30,200,,
11.41206,6,0.722243,,0,0,41.55394,,87.78336,28.76952,239.5196,,75,30,200,,
11.42316,6,0.7333381,,0,0,43.33616,,89.26819,28.73366,240.9003,,75,30,200,,
11.43435,6,0.744524,,0,0,45.09483,,90.74235,28.71196,242.2382,,75,30,200,,
11.44549,6,0.7556678,,0,0,46.80758,,92.14697,28.71444,243.5348,,75,30,200,,
11.4566,6,0.7667806,,0,0,48.50479,,93.50008,28.71337,244.8197,,75,30,200,,
11.46773,6,0.7779083,,0,0,50.13351,,94.78961,28.71438,246.0444,,75,30,200,,
11.4788,6,0.7889838,,0,0,51.69651,,96.04282,28.71482,247.2025,,75,30,200,,
11.48982,6,0.7999982,,0,0,53.18429,,97.26539,28.73035,248.2826,,75,30,200,,
11.50101,6,0.8111936,,0,0,54.55632,,98.40916,28.75642,249.2631,,75,30,200,,
11.51209,6,0.8222706,,0,0,55.91035,,99.48491,28.76554,250.2487,,75,30,200,,
